"id","origin","org_city","org_district","destination","dest_city","dest_district","distance","duration","case","pallet","to","dayo","td","dayd","LTL","maxDelay","lateCost"
155,"B0FFL9CGXN","Nanjing","栖霞区","B02001C3PG","Suzhou","张家港市",188.686,2.75,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,4,100
156,"B0FFH1DRA5","Nanjing","栖霞区","B02001C3PG","Suzhou","张家港市",199.413,2.38333333333333,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,4,50
157,"B0G13KYBJL","Nanjing","六合区","B0FFKZGWZ9","Suzhou","太仓市",275.715,3.26666666666667,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,100
158,"B0G13KYBJL","Nanjing","六合区","B0FFFA2AO6","Shanghai","松江区",318.565,3.81666666666667,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,2,100
159,"B0FFGYNGHQ","Changzhou","武进区","B0FFFA2AO6","Shanghai","松江区",180.746,2.35,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,2,50
160,"B0FFG9F43K","Changzhou","武进区","B0FFGO36Q6","Shanghai","浦东新区",191.328,2.51666666666667,"JS",21,"12:00","day 0","22:00","day 0",7926.115974,4,100
161,"B0FFG9F43K","Changzhou","武进区","B0FFLCF954","Shanghai","宝山区",148.897,2.43333333333333,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,4,50
162,"B0GKC6MA4E","Yangzhou","仪征市","B0G2MKTPMP","Shanghai","松江区",286.402,3.63333333333333,"JS",18,"12:00","day 0","22:00","day 0",6793.813692,2,100
163,"B0FFFU612V","Wuxi","江阴市","B0FFKZGWZ9","Suzhou","太仓市",108.813,1.66666666666667,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,2,100
164,"B0202173FW","Yangzhou","仪征市","B0FFG94S3Z","Shanghai","浦东新区",315.958,4.03333333333333,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,2,100
165,"B0202173FW","Yangzhou","仪征市","B0FFKDRXE8","Shanghai","浦东新区",346.225,4.46666666666667,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,2,100
166,"B0GKC6MA4E","Yangzhou","仪征市","B0FFGO36Q6","Shanghai","浦东新区",325.699,4.23333333333333,"JS",7,"12:00","day 0","22:00","day 0",2642.038658,2,100
167,"B0GUCU8FLD","Zhenjiang","句容市","B0G2MKTPMP","Shanghai","松江区",258.951,3.16666666666667,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,4,100
168,"B0G13KYBJL","Nanjing","六合区","B01FE0J0V7","Wuxi","惠山区",178.946,2.31666666666667,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,4,50
169,"B0G13KYBJL","Nanjing","六合区","B0FFHJD9U9","Wuxi","惠山区",180.107,2.3,"JS",20,"08:00","day 0","18:00","day 0",7548.68188,4,100
170,"B0FFL9CGXN","Nanjing","栖霞区","B0FFJ1CPHP","Shanghai","嘉定区",265.194,3.7,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,2,50
171,"B0HDRHT0UU","Nanjing","浦口区","B0FFH61OBO","Suzhou","昆山市",278.478,3.4,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,4,100
172,"B0FFGYNGHQ","Changzhou","武进区","B0FFL37B6B","Suzhou","昆山市",143.963,1.98333333333333,"JS",16,"12:00","day 0","22:00","day 0",6038.945504,2,50
173,"B0GUAXEBYM","Changzhou","武进区","B0FFHDQA5M","Suzhou","常熟市",122.189,1.6,"JS",15,"08:00","day 0","18:00","day 0",5661.51141,2,50
174,"B0FFGTI293","Changzhou","新北区","B0FFJ1CPHP","Shanghai","嘉定区",174.857,2.3,"JS",16,"12:00","day 0","22:00","day 0",6038.945504,2,100
175,"B0GKC6MA4E","Yangzhou","仪征市","B0FFFA2AO6","Shanghai","松江区",297.535,3.85,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,4,50
176,"B0GKC6MA4E","Yangzhou","仪征市","B0FFGPRVIT","Shanghai","松江区",298.607,3.83333333333333,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,4,100
177,"B0FFH3869T","Zhenjiang","句容市","B00156GGDT","Shanghai","闵行区",305.179,3.8,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,4,50
178,"B0FFHXJXZR","Changzhou","溧阳市","B00156GGDT","Shanghai","闵行区",259.649,3.15,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,2,100
179,"B0FFH1DRA5","Nanjing","栖霞区","B02000JR6M","Suzhou","相城区",202.648,2.48333333333333,"JS",8,"12:00","day 0","22:00","day 0",3019.472752,4,50
180,"B0FFG2575E","Zhenjiang","润州区","B0FFGJ1NAK","Suzhou","常熟市",176.087,2.28333333333333,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,100
181,"B0FFG2575E","Zhenjiang","润州区","B0FFHY6PN3","Suzhou","常熟市",174.609,2.18333333333333,"JS",17,"08:00","day 0","18:00","day 0",6416.379598,4,50
182,"B0FFK7ZQFN","Wuxi","江阴市","B0FFLCF954","Shanghai","宝山区",110.603,1.9,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,2,100
183,"B0FFJONTQ7","Changzhou","新北区","B00156GGDT","Shanghai","闵行区",209.143,2.85,"JS",22,"08:00","day 0","18:00","day 0",8303.550068,4,50
184,"B0FFK83QI3","Nanjing","江宁区","B0FFHF2VI7","Wuxi","锡山区",157.775,2.13333333333333,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,2,100
185,"B0FFIS83Q7","Zhenjiang","丹阳市","B00156GGDT","Shanghai","闵行区",242.905,3.33333333333333,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,4,100
186,"B0FFGYNGHQ","Changzhou","武进区","B0FFKSVI1S","Shanghai","奉贤区",200.767,2.63333333333333,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,4,100
187,"B0FFG9F43K","Changzhou","武进区","B0FFKSVI1S","Shanghai","奉贤区",183.185,2.46666666666667,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,2,50
188,"B0FFK83QI3","Nanjing","江宁区","B0IG9RDYYV","Suzhou","吴中区",219.061,2.55,"JS",8,"12:00","day 0","22:00","day 0",3019.472752,4,50
189,"B0FFFRS0IH","Nanjing","江宁区","B02000JJ21","Suzhou","吴中区",217.037,2.76666666666667,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,2,100
190,"B0FFF8Z69A","Changzhou","钟楼区","B0FFHY6PN3","Suzhou","常熟市",120.413,1.86666666666667,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,4,50
191,"B0FFK83QI3","Nanjing","江宁区","B0FFKZGWZ9","Suzhou","太仓市",239.957,2.86666666666667,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,2,100
192,"B0FFK83QI3","Nanjing","江宁区","B0FFGO36Q6","Shanghai","浦东新区",310.971,3.63333333333333,"JS",7,"08:00","day 0","18:00","day 0",2642.038658,2,100
193,"B0FFK4CQ2L","Changzhou","武进区","B0FFJ1CPHP","Shanghai","嘉定区",152.442,2.15,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,2,100
194,"B0FFL7OZ0J","Wuxi","锡山区","B0FFGO36Q6","Shanghai","浦东新区",166.836,2.3,"JS",12,"08:00","day 0","18:00","day 0",4529.209128,4,100
195,"B0FFL9CGXN","Nanjing","栖霞区","B0FFFTQ4U7","Wuxi","江阴市",174.686,2.65,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,4,50
196,"B0FFJONTQ7","Changzhou","新北区","B00156D6K6","Shanghai","浦东新区",213.228,2.76666666666667,"JS",8,"08:00","day 0","18:00","day 0",3019.472752,2,50
197,"B0FFH1DRA5","Nanjing","栖霞区","B0FFHNXOVT","Suzhou","昆山市",269.474,3.15,"JS",18,"12:00","day 0","22:00","day 0",6793.813692,2,100
198,"B0FFL9CGXN","Nanjing","栖霞区","B0FFI9JCED","Shanghai","青浦区",269.166,3.6,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,2,50
199,"B0FFL9CGXN","Nanjing","栖霞区","B0FFF4JOKL","Suzhou","昆山市",252.026,3.36666666666667,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,2,100
200,"B0FFLC9J93","Nanjing","浦口区","B0FFHDQA5M","Suzhou","常熟市",267.945,3.55,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,2,50
201,"B01FE15XQH","Wuxi","江阴市","B00156D6K6","Shanghai","浦东新区",205.372,2.71666666666667,"JS",18,"12:00","day 0","22:00","day 0",6793.813692,4,100
202,"B0G13KYBJL","Nanjing","六合区","B0FFL37B6B","Suzhou","昆山市",281.782,3.41666666666667,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,2,50
203,"B0G13KYBJL","Nanjing","六合区","B0FFHD3E8G","Suzhou","吴中区",247.264,3.03333333333333,"JS",6,"08:00","day 0","18:00","day 0",2264.604564,4,100
204,"B0G13KYBJL","Nanjing","六合区","B02000JJ21","Suzhou","吴中区",248.546,3.08333333333333,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,2,100
205,"B0FFFRXR3L","Yangzhou","宝应县","B0FFGIBTXI","Suzhou","太仓市",293.835,3.9,"JS",7,"12:00","day 0","22:00","day 0",2642.038658,4,100
206,"B0G0ZLYTOF","Nanjing","栖霞区","B02001C3PG","Suzhou","张家港市",188.052,2.78333333333333,"JS",7,"08:00","day 0","18:00","day 0",2642.038658,4,50
207,"B0FFH1DRA5","Nanjing","栖霞区","B0FFK7ZQFN","Wuxi","江阴市",181.687,2.13333333333333,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,4,50
208,"B0FFH3869T","Zhenjiang","句容市","B01FE15XQH","Wuxi","江阴市",133.168,2.01666666666667,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,4,100
209,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFFOM198","Suzhou","虎丘区",192.682,2.93333333333333,"JS",21,"12:00","day 0","22:00","day 0",7926.115974,4,50
210,"B0G13KYBJL","Nanjing","六合区","B0FFHNXOVT","Suzhou","昆山市",290.706,3.46666666666667,"JS",20,"08:00","day 0","18:00","day 0",7548.68188,4,100
211,"B0FFFTQ4U7","Wuxi","江阴市","B0G2MKTPMP","Shanghai","松江区",143.159,1.88333333333333,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,2,100
212,"B0FFK7ZQFN","Wuxi","江阴市","B0G2MKTPMP","Shanghai","松江区",133.748,1.75,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,4,50
213,"B01FE15XQH","Wuxi","江阴市","B0G2MKTPMP","Shanghai","松江区",171.109,2.23333333333333,"JS",19,"08:00","day 0","18:00","day 0",7171.247786,4,100
214,"B0FFFTQ4U7","Wuxi","江阴市","B0FFFA2AO6","Shanghai","松江区",154.292,2.08333333333333,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,2,100
215,"B0FFHXJXZR","Changzhou","溧阳市","B0FFHC9CJ8","Suzhou","相城区",122.537,1.88333333333333,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,4,100
216,"B0FFG9F43K","Changzhou","武进区","B0FFH61OBO","Suzhou","昆山市",120.575,1.66666666666667,"JS",8,"08:00","day 0","18:00","day 0",3019.472752,4,50
217,"B0FFFRS0IH","Nanjing","江宁区","B01FE0J0V7","Wuxi","惠山区",147.437,1.98333333333333,"JS",22,"08:00","day 0","18:00","day 0",8303.550068,2,50
218,"B0FFFRS0IH","Nanjing","江宁区","B0FFH61OBO","Suzhou","昆山市",244.467,2.95,"JS",20,"08:00","day 0","18:00","day 0",7548.68188,2,100
219,"B0FFH3869T","Zhenjiang","句容市","B0FFKSVI1S","Shanghai","奉贤区",306.155,3.76666666666667,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,2,50
220,"B0FFFRS0IH","Nanjing","江宁区","B0FFKSVI1S","Shanghai","奉贤区",307.077,3.76666666666667,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,4,50
221,"B0FFFU612V","Wuxi","江阴市","B0FFH62FC9","Shanghai","金山区",173.789,2.31666666666667,"JS",12,"12:00","day 0","22:00","day 0",4529.209128,4,100
222,"B0FFHCRHH3","Changzhou","天宁区","B0FFGIBTXI","Suzhou","太仓市",128.855,1.81666666666667,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,2,50
223,"B0G0NZW2VU","Nanjing","江宁区","B0FFFOM198","Suzhou","虎丘区",178.461,2.26666666666667,"JS",22,"12:00","day 0","22:00","day 0",8303.550068,4,50
224,"B0FFFRS0IH","Nanjing","江宁区","B0FFFOM198","Suzhou","虎丘区",185.77,2.33333333333333,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,2,100
225,"B0202173FW","Yangzhou","仪征市","B0FFKSVI1S","Shanghai","奉贤区",319.53,4.08333333333333,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,2,50
226,"B0FFK4CQ2L","Changzhou","武进区","B0FFG94S3Z","Shanghai","浦东新区",190.432,2.51666666666667,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,2,100
227,"B0GKC6MA4E","Yangzhou","仪征市","B0FFH62FC9","Shanghai","金山区",311.171,4,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,4,50
228,"B0GKC6MA4E","Yangzhou","仪征市","B0FFGJ1NAK","Suzhou","常熟市",206.93,2.78333333333333,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,2,100
229,"B0FFL9Q85P","Nanjing","江宁区","B0FFK7ZQFN","Wuxi","江阴市",177.976,2.18333333333333,"JS",16,"12:00","day 0","22:00","day 0",6038.945504,2,100
230,"B0FFG0GSMW","Yangzhou","宝应县","B01FE0J0V7","Wuxi","惠山区",213.266,3.01666666666667,"JS",12,"08:00","day 0","18:00","day 0",4529.209128,4,50
231,"B0FFG9F43K","Changzhou","武进区","B00156GGDT","Shanghai","闵行区",182.209,2.45,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,100
232,"B0FFHF2VI7","Wuxi","锡山区","B0FFKSVI1S","Shanghai","奉贤区",154.246,2.23333333333333,"JS",16,"12:00","day 0","22:00","day 0",6038.945504,4,100
233,"B0FFHLH9SB","Zhenjiang","京口区","B02000JR6M","Suzhou","相城区",138.995,1.93333333333333,"JS",12,"08:00","day 0","18:00","day 0",4529.209128,4,100
234,"B0FFJONTQ7","Changzhou","新北区","B0FFKSVI1S","Shanghai","奉贤区",210.119,2.76666666666667,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,4,50
235,"B01FE0J0V7","Wuxi","惠山区","B0FFHNXOVT","Suzhou","昆山市",125.322,1.68333333333333,"JS",15,"08:00","day 0","18:00","day 0",5661.51141,2,100
236,"B0FFHXJXZR","Changzhou","溧阳市","B0FFFTQ4U7","Wuxi","江阴市",123.954,1.76666666666667,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,2,50
237,"B0G0NZW2VU","Nanjing","江宁区","B00156GGDT","Shanghai","闵行区",307.413,4.03333333333333,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,4,50
238,"B0G0NZW2VU","Nanjing","江宁区","B00156D6K6","Shanghai","浦东新区",311.498,3.98333333333333,"JS",6,"08:00","day 0","18:00","day 0",2264.604564,2,50
239,"B00190CNHV","Nanjing","江宁区","B00156D6K6","Shanghai","浦东新区",316.921,4.01666666666667,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,2,100
240,"B00190CNHV","Nanjing","江宁区","B0FFGO36Q6","Shanghai","浦东新区",321.955,3.96666666666667,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,2,100
241,"B00190CNHV","Nanjing","江宁区","B0FFF4JOKL","Suzhou","昆山市",259.211,3.25,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,4,100
242,"B0G0NZW2VU","Nanjing","江宁区","B0FFGO36Q6","Shanghai","浦东新区",316.532,3.95,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,4,50
243,"B0FFFRS0IH","Nanjing","江宁区","B0FFKDRXE8","Shanghai","浦东新区",333.773,4.13333333333333,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,4,100
244,"B0G0NZW2VU","Nanjing","江宁区","B0FFKSVI1S","Shanghai","奉贤区",308.389,3.83333333333333,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,50
245,"B0FFIS83Q7","Zhenjiang","丹阳市","B0G2MKTPMP","Shanghai","松江区",212.727,2.8,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,4,50
246,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFGPRVIT","Shanghai","松江区",224.932,3,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,2,50
247,"B0FFLC9J93","Nanjing","浦口区","B0FFFTQ4U7","Wuxi","江阴市",221.175,3.16666666666667,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,100
248,"B0FFH1DRA5","Nanjing","栖霞区","B0FFKSVI1S","Shanghai","奉贤区",317.354,3.75,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,2,100
249,"B0FFHCRHH3","Changzhou","天宁区","B0FFGO36Q6","Shanghai","浦东新区",201.507,2.61666666666667,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,50
250,"B0FFHE4XO4","Changzhou","武进区","B0FFH61OBO","Suzhou","昆山市",139.891,2.08333333333333,"JS",12,"12:00","day 0","22:00","day 0",4529.209128,2,50
251,"B0FFHE4XO4","Changzhou","武进区","B00156GGDT","Shanghai","闵行区",201.525,2.96666666666667,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,2,100
252,"B0202173FW","Yangzhou","仪征市","B00156GGDT","Shanghai","闵行区",318.554,4.2,"JS",19,"08:00","day 0","18:00","day 0",7171.247786,4,100
253,"B01FE15XQH","Wuxi","江阴市","B0FFGPRVIT","Shanghai","松江区",183.314,2.45,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,2,100
254,"B01FE15UUN","Wuxi","江阴市","B0FFGO36Q6","Shanghai","浦东新区",150.609,2.2,"JS",20,"08:00","day 0","18:00","day 0",7548.68188,2,100
255,"B0FFGTI293","Changzhou","新北区","B0FFKDRXE8","Shanghai","浦东新区",242.986,3.16666666666667,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,2,100
256,"B0FFGYNGHQ","Changzhou","武进区","B0FFI9JCED","Shanghai","青浦区",163.306,2.2,"JS",7,"12:00","day 0","22:00","day 0",2642.038658,2,100
257,"B0FFHE4XO4","Changzhou","武进区","B00156D6K6","Shanghai","浦东新区",205.61,2.86666666666667,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,4,100
258,"B0FFG9F43K","Changzhou","武进区","B0FFG94S3Z","Shanghai","浦东新区",179.613,2.28333333333333,"JS",6,"12:00","day 0","22:00","day 0",2264.604564,2,50
259,"B0FFFRS0IH","Nanjing","江宁区","B0FFHNXOVT","Suzhou","昆山市",259.197,3.08333333333333,"JS",12,"12:00","day 0","22:00","day 0",4529.209128,4,100
260,"B0FFF4HNKG","Yangzhou","邗江区","B00156D6K6","Shanghai","浦东新区",285.25,3.83333333333333,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,4,100
261,"B0FFH3869T","Zhenjiang","句容市","B0FFGO36Q6","Shanghai","浦东新区",314.298,3.88333333333333,"JS",19,"08:00","day 0","18:00","day 0",7171.247786,2,100
262,"B0FFK7ZQFN","Wuxi","江阴市","B0FFH6WPC3","Shanghai","金山区",166.296,2.25,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,4,100
263,"B0GKC6MA4E","Yangzhou","仪征市","B0FFFU612V","Wuxi","江阴市",158.033,2.03333333333333,"JS",16,"12:00","day 0","22:00","day 0",6038.945504,2,100
264,"B0GKC6MA4E","Yangzhou","仪征市","B0FFFTQ4U7","Wuxi","江阴市",173.309,2.43333333333333,"JS",8,"08:00","day 0","18:00","day 0",3019.472752,2,100
265,"B0FFL7OZ0J","Wuxi","锡山区","B0FFKDRXE8","Shanghai","浦东新区",185.389,2.6,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,4,50
266,"B01FE15UUN","Wuxi","江阴市","B0FFG94S3Z","Shanghai","浦东新区",138.894,1.95,"JS",11,"08:00","day 0","18:00","day 0",4151.775034,2,50
267,"B0FFFU612V","Wuxi","江阴市","B0FFG94S3Z","Shanghai","浦东新区",176.602,2.28333333333333,"JS",21,"12:00","day 0","22:00","day 0",7926.115974,2,100
268,"B0FFFRXR3L","Yangzhou","宝应县","B0FFG94S3Z","Shanghai","浦东新区",369.74,5,"JS",22,"08:00","day 0","18:00","day 0",8303.550068,2,50
269,"B0FFFRXR3L","Yangzhou","宝应县","B0FFI9JCED","Shanghai","青浦区",335.851,4.6,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,4,100
270,"B0FFG0GSMW","Yangzhou","宝应县","B0FFF4JOKL","Suzhou","昆山市",318.305,4.41666666666667,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,4,100
271,"B0FFHJD9U9","Wuxi","惠山区","B0FFJ1CPHP","Shanghai","嘉定区",135.675,1.86666666666667,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,2,50
272,"B01FE0J0V7","Wuxi","惠山区","B0FFKSVI1S","Shanghai","奉贤区",173.202,2.33333333333333,"JS",6,"08:00","day 0","18:00","day 0",2264.604564,2,50
273,"B0FFHJD9U9","Wuxi","惠山区","B0FFKSVI1S","Shanghai","奉贤区",164.096,2.33333333333333,"JS",7,"12:00","day 0","22:00","day 0",2642.038658,4,100
274,"B0FFFU612V","Wuxi","江阴市","B0FFGAIWAV","Suzhou","昆山市",119.178,1.66666666666667,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,2,50
275,"B0FFL9Q85P","Nanjing","江宁区","B0FFG94S3Z","Shanghai","浦东新区",310.071,3.65,"JS",7,"12:00","day 0","22:00","day 0",2642.038658,2,100
276,"B0FFK83QI3","Nanjing","江宁区","B02000JJ21","Suzhou","吴中区",212.788,2.55,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,2,100
277,"B0FFK83QI3","Nanjing","江宁区","B0FFG94S3Z","Shanghai","浦东新区",299.256,3.38333333333333,"JS",8,"12:00","day 0","22:00","day 0",3019.472752,4,100
278,"B0FFFRS0IH","Nanjing","江宁区","B0FFG94S3Z","Shanghai","浦东新区",303.505,3.63333333333333,"JS",15,"08:00","day 0","18:00","day 0",5661.51141,2,50
279,"B01FE15XQH","Wuxi","江阴市","B0FFKSVI1S","Shanghai","奉贤区",202.263,2.68333333333333,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,4,50
280,"B0FFK4CQ2L","Changzhou","武进区","B00156GGDT","Shanghai","闵行区",193.028,2.7,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,4,100
281,"B0FFF8Z69A","Changzhou","钟楼区","B0FFG94S3Z","Shanghai","浦东新区",216.639,2.88333333333333,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,4,50
282,"B0GUAXEBYM","Changzhou","武进区","B00156GGDT","Shanghai","闵行区",195.276,2.53333333333333,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,2,50
283,"B0FFFTQ4U7","Wuxi","江阴市","B0FFHNXOVT","Suzhou","昆山市",126.433,1.73333333333333,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,2,50
284,"B0FFK83QI3","Nanjing","江宁区","B0FFKSVI1S","Shanghai","奉贤区",302.828,3.53333333333333,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,4,50
285,"B0FFL9Q85P","Nanjing","江宁区","B0FFKSVI1S","Shanghai","奉贤区",313.643,3.78333333333333,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,4,100
286,"B0G13KYBJL","Nanjing","六合区","B0FFFU612V","Wuxi","江阴市",179.063,2.18333333333333,"JS",21,"12:00","day 0","22:00","day 0",7926.115974,2,50
287,"B0FFK83QI3","Nanjing","江宁区","B00156D6K6","Shanghai","浦东新区",305.937,3.55,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,4,50
288,"B0GUCU8FLD","Zhenjiang","句容市","B0FFJRVTYE","Shanghai","松江区",275.028,3.35,"JS",11,"08:00","day 0","18:00","day 0",4151.775034,2,50
289,"B01FE15XQH","Wuxi","江阴市","B00156GGDT","Shanghai","闵行区",201.287,2.76666666666667,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,4,50
290,"B0FFL9Q85P","Nanjing","江宁区","B01FE15XQH","Wuxi","江阴市",143.129,2.2,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,2,100
291,"B0FFG9F43K","Changzhou","武进区","B0FFKDRXE8","Shanghai","浦东新区",209.881,2.78333333333333,"JS",7,"08:00","day 0","18:00","day 0",2642.038658,4,50
292,"B01FE0J0V7","Wuxi","惠山区","B0FFL37B6B","Suzhou","昆山市",116.398,1.68333333333333,"JS",15,"08:00","day 0","18:00","day 0",5661.51141,4,100
